Timestamp,data,Label,Sep
14:44:35.922909,"217, 1011, 1700, 1, 159, 132, 521, 1492, 1299, 98, 123, 165, 1624, 992, 859, 100, 160, 46",pinch2finger,False
14:44:35.925902,"226, 1038, 1726, 1, 159, 132, 501, 1497, 1277, 98, 123, 165, 1621, 967, 835, 100, 160, 46",pinch2finger,False
14:44:35.928893,"229, 1079, 1746, 1, 159, 132, 495, 1533, 1264, 98, 123, 165, 1623, 947, 828, 100, 160, 46",pinch2finger,False
14:44:35.931885,"246, 1088, 1764, 1, 159, 132, 476, 1506, 1307, 98, 123, 165, 1610, 951, 836, 100, 160, 46",pinch2finger,False
14:44:35.934882,"285, 1071, 1789, 1, 159, 132, 448, 1554, 1332, 98, 123, 165, 1598, 978, 851, 100, 160, 46",pinch2finger,False
14:44:35.937874,"320, 1092, 1796, 1, 159, 132, 491, 1555, 1380, 98, 123, 165, 1606, 963, 864, 100, 160, 46",pinch2finger,False
14:44:35.940866,"282, 1099, 1811, 1, 159, 132, 498, 1585, 1428, 98, 123, 165, 1531, 977, 868, 100, 160, 46",pinch2finger,False
14:44:35.943858,"249, 1114, 1796, 1, 159, 132, 495, 1601, 1465, 98, 123, 165, 1549, 949, 831, 100, 160, 46",pinch2finger,False
14:44:35.946850,"304, 1095, 1776, 18, 128, 148, 506, 1612, 1445, 98, 123, 165, 1506, 926, 811, 126, 119, 21",pinch2finger,False
14:44:35.950356,"244, 1110, 1773, 18, 128, 148, 524, 1587, 1428, 98, 123, 165, 1508, 926, 812, 126, 119, 21",pinch2finger,False
14:44:35.952351,"252, 1104, 1769, 18, 128, 148, 567, 1616, 1385, 98, 123, 165, 1503, 925, 806, 126, 119, 21",pinch2finger,False
14:44:35.956340,"248, 1123, 1783, 18, 128, 148, 590, 1605, 1406, 98, 123, 165, 1519, 924, 824, 126, 119, 21",pinch2finger,False
14:44:35.959334,"297, 1100, 1773, 18, 128, 148, 627, 1582, 1372, 53, 56, 178, 1521, 970, 859, 126, 119, 21",pinch2finger,False
14:44:35.962325,"352, 1069, 1777, 18, 128, 148, 588, 1566, 1357, 53, 56, 178, 1563, 1026, 901, 126, 119, 21",pinch2finger,False
14:44:35.965317,"346, 1079, 1745, 18, 128, 148, 617, 1568, 1336, 53, 56, 178, 1571, 1069, 970, 126, 119, 21",pinch2finger,False
14:44:35.967401,"423, 1070, 1743, 18, 128, 148, 564, 1579, 1326, 53, 56, 178, 1604, 1121, 1020, 126, 119, 21",pinch2finger,False
14:44:35.970394,"408, 1093, 1755, 18, 128, 148, 559, 1552, 1330, 53, 56, 178, 1625, 1142, 1052, 126, 119, 21",pinch2finger,False
14:44:35.973386,"420, 1089, 1768, 18, 128, 148, 582, 1564, 1346, 53, 56, 178, 1670, 1166, 1043, 126, 119, 21",pinch2finger,False
14:44:35.976379,"412, 1118, 1801, 18, 128, 148, 596, 1559, 1354, 53, 56, 178, 1688, 1167, 1077, 126, 119, 21",pinch2finger,False
14:44:35.979372,"416, 1106, 1841, 18, 128, 148, 625, 1563, 1347, 53, 56, 178, 1753, 1194, 1082, 126, 119, 21",pinch2finger,False
14:44:35.982363,"394, 1129, 1857, 18, 128, 148, 615, 1567, 1328, 53, 56, 178, 1838, 1199, 1048, 126, 119, 21",pinch2finger,False
14:44:35.985357,"329, 1170, 1869, 41, 2, 170, 634, 1555, 1293, 53, 56, 178, 1936, 1185, 1034, 126, 119, 21",pinch2finger,False
14:44:35.988347,"289, 1149, 1882, 41, 2, 170, 606, 1530, 1286, 53, 56, 178, 2008, 1166, 1005, 155, 5, 3",pinch2finger,False
14:44:35.991338,"204, 1147, 1859, 41, 2, 170, 549, 1540, 1278, 53, 56, 178, 2037, 1153, 963, 155, 5, 3",pinch2finger,False
14:44:35.994330,"224, 1160, 1863, 41, 2, 170, 517, 1556, 1298, 53, 56, 178, 2081, 1154, 1014, 155, 5, 3",pinch2finger,False
14:44:35.997322,"217, 1169, 1850, 41, 2, 170, 506, 1603, 1358, 4, 58, 189, 2090, 1199, 1053, 155, 5, 3",pinch2finger,False
14:44:36.000314,"208, 1196, 1874, 41, 2, 170, 610, 1634, 1409, 4, 58, 189, 2132, 1210, 1091, 155, 5, 3",pinch2finger,False
14:44:36.003308,"224, 1199, 1928, 41, 2, 170, 598, 1635, 1437, 4, 58, 189, 2115, 1231, 1089, 155, 5, 3",pinch2finger,False
